timestamp,accX,accY,accZ,filteredAccY,phase,repCount
22.880,0.109461,0.163864,-0.042423,0.067435,bottom,0
22.901,0.014820,0.210822,-0.057397,0.096112,bottom,0
22.920,-0.135849,-0.293836,0.238522,0.018123,bottom,0
22.940,0.255405,0.184771,0.593685,0.051452,bottom,0
22.960,-0.049009,-0.149048,0.046932,0.011352,bottom,0
22.980,-0.049462,-0.098580,0.292292,-0.010634,bottom,0
23.001,-0.167770,-0.103801,-0.047313,-0.029268,bottom,0
23.019,0.057367,0.156686,0.071911,0.007923,bottom,0
23.039,0.260913,-0.015071,0.213264,0.003324,bottom,0
23.059,-0.077613,-0.049688,0.036146,-0.007278,bottom,0
23.079,-0.136488,0.093951,-0.379682,0.012968,bottom,0
23.099,-0.013564,-0.060106,-0.094713,-0.001647,bottom,0
23.119,-0.007828,-0.044512,0.023324,-0.010220,bottom,0
23.139,-0.020545,0.041884,-0.248223,0.000201,bottom,0
23.158,-0.078387,0.056216,0.051775,0.011404,bottom,0
23.178,-0.151771,0.059050,0.054952,0.020933,bottom,0
23.198,-0.092846,0.076590,0.101803,0.032064,bottom,0
23.218,-0.190410,-0.022855,-0.148201,0.021080,bottom,0
23.238,-0.216444,0.094575,-0.118445,0.035779,bottom,0
23.258,-0.157486,0.085548,0.116702,0.045733,bottom,0
23.278,-0.120351,0.134391,0.043889,0.063465,bottom,0
23.298,-0.188965,0.002908,-0.025207,0.051353,bottom,0
23.318,-0.115501,0.004486,0.032123,0.041980,bottom,0
23.337,0.025511,0.228639,0.254399,0.079312,bottom,0
23.357,0.059912,0.084914,0.065623,0.080432,bottom,0
23.377,0.078425,-0.004128,-0.026725,0.063520,bottom,0
23.397,0.075351,0.023359,0.076270,0.055488,bottom,0
23.417,0.049983,0.025902,0.196164,0.049571,bottom,0
23.437,-0.031948,-0.016427,0.270300,0.036371,bottom,0
23.457,0.092075,0.052965,-0.027773,0.039690,bottom,0
23.476,0.169223,-0.097522,-0.123620,0.012247,bottom,0
23.496,0.031327,-0.095807,0.064201,-0.009363,bottom,0
23.516,0.063385,-0.074312,0.215128,-0.022353,bottom,0
23.536,0.142515,0.061184,0.106373,-0.005646,bottom,0
23.556,0.201130,-0.109860,0.032198,-0.026488,bottom,0
23.577,0.188644,-0.255928,-0.155391,-0.072376,bottom,0
23.596,0.079290,-0.135802,-0.064787,-0.085061,bottom,0
23.616,0.044850,-0.063793,0.120102,-0.080808,bottom,0
23.635,0.085538,-0.000620,0.110714,-0.064770,bottom,0
23.655,0.065879,-0.297877,-0.083408,-0.111392,bottom,0
23.675,0.034884,-0.138032,-0.003575,-0.116720,bottom,0
23.695,-0.036444,0.103192,0.162199,-0.072737,bottom,0
23.715,0.023928,0.081788,0.087083,-0.041832,bottom,0
23.735,0.128106,-0.135277,-0.268548,-0.060521,bottom,0
23.755,-0.033262,-0.137725,-0.141254,-0.075962,bottom,0
23.775,-0.116989,0.115161,0.091781,-0.037737,bottom,0
23.796,0.000040,0.100662,0.077467,-0.010057,bottom,0
23.814,-0.010755,-0.083364,-0.007422,-0.024719,bottom,0
23.834,0.058168,-0.067142,-0.086239,-0.033203,bottom,0
23.854,-0.077433,-0.041067,-0.010229,-0.034776,bottom,0
23.874,-0.013820,0.079586,0.139890,-0.011904,bottom,0
23.894,0.022380,-0.011820,0.119889,-0.011887,bottom,0
23.914,0.067341,-0.090582,-0.102377,-0.027626,bottom,0
23.934,-0.007626,-0.070834,-0.124799,-0.036268,bottom,0
23.953,-0.060345,0.016047,0.002815,-0.025805,bottom,0
23.973,-0.034301,-0.004344,0.036836,-0.021513,bottom,0
23.993,0.082992,-0.006342,-0.170940,-0.018478,bottom,0
24.013,0.099284,0.015964,-0.277952,-0.011590,bottom,0
24.033,-0.020539,0.016751,-0.140379,-0.005922,bottom,0
24.053,-0.082812,0.043629,0.067870,0.003988,bottom,0
24.073,0.014391,0.043018,0.001958,0.011794,bottom,0
24.093,0.092212,0.038627,-0.289593,0.017161,bottom,0
24.112,0.051616,-0.031988,-0.161400,0.007331,bottom,0
24.132,-0.026262,-0.025447,0.111168,0.000776,bottom,0
24.152,-0.087986,-0.005748,0.054233,-0.000529,bottom,0
24.172,0.033854,0.090023,-0.047429,0.017581,bottom,0
24.192,0.106384,-0.071651,-0.083245,-0.000265,bottom,0
24.212,0.000658,-0.176263,-0.047967,-0.035465,bottom,0
24.232,-0.091709,-0.042289,0.024433,-0.036829,bottom,0
24.252,0.012244,0.066743,-0.012546,-0.016115,bottom,0
24.271,0.037487,0.038636,0.068436,-0.005165,bottom,0
24.291,0.021426,-0.066420,0.209890,-0.017416,bottom,0
24.311,0.009149,-0.024236,-0.094222,-0.018780,bottom,0
24.331,-0.022010,0.002657,-0.154333,-0.014492,bottom,0
24.351,-0.026131,0.084788,0.011978,0.005364,bottom,0
24.371,-0.009592,0.012644,0.135854,0.006820,bottom,0
24.391,0.099392,-0.025110,-0.163082,0.000434,bottom,0
24.410,0.029784,-0.053349,-0.149073,-0.010323,bottom,0
24.430,0.012393,-0.020710,0.011818,-0.012400,bottom,0
24.450,-0.074973,-0.019837,0.185182,-0.013888,bottom,0
24.470,-0.005376,-0.039062,0.121263,-0.018923,bottom,0
24.490,0.047491,-0.013714,-0.107293,-0.017881,bottom,0
24.510,0.003733,-0.010856,0.005416,-0.016476,bottom,0
24.530,-0.063247,0.020214,0.111959,-0.009138,bottom,0
24.549,-0.055887,-0.008609,0.085936,-0.009032,bottom,0
24.570,0.008546,0.016084,-0.085238,-0.004009,bottom,0
24.589,-0.006821,-0.006666,-0.052003,-0.004540,bottom,0
24.609,-0.017703,-0.012773,-0.012324,-0.006187,bottom,0
24.629,-0.023722,0.040710,0.024465,0.003193,bottom,0
24.649,0.004166,0.040530,0.066454,0.010660,bottom,0
24.669,0.030853,0.002431,0.011787,0.009014,bottom,0
24.689,0.060669,-0.066728,-0.000192,-0.006134,bottom,0
24.709,-0.002181,-0.021439,0.031774,-0.009195,bottom,0
24.728,-0.005240,0.030448,0.007008,-0.001266,bottom,0
24.748,0.047136,0.052168,-0.025317,0.009420,bottom,0
24.768,0.036233,-0.103294,-0.038383,-0.013122,bottom,0
24.788,-0.029233,-0.061873,0.017112,-0.022873,bottom,0
24.808,-0.043195,0.013283,0.012455,-0.015642,bottom,0
24.828,-0.015622,0.040864,0.027053,-0.004341,bottom,0
24.848,0.008415,-0.001711,-0.005343,-0.003815,bottom,0
24.867,0.009081,-0.043669,0.022261,-0.011785,bottom,0
24.887,-0.012785,-0.010556,-0.051723,-0.011539,bottom,0
24.907,0.001690,0.007152,-0.046480,-0.007801,bottom,0
24.927,0.047959,-0.013752,-0.038688,-0.008991,bottom,0
24.947,0.031144,-0.042539,-0.009050,-0.015701,bottom,0
24.967,0.004296,-0.038219,0.026396,-0.020204,bottom,0
24.987,0.003291,0.025324,0.022090,-0.011099,bottom,0
25.007,-0.003063,0.019751,0.019924,-0.004929,bottom,0
25.026,0.018301,-0.002879,-0.019759,-0.004519,bottom,0
25.046,0.010502,0.000972,-0.003782,-0.003421,bottom,0
25.066,-0.030465,0.026745,-0.001470,0.002613,bottom,0
25.086,-0.002304,0.026083,-0.026917,0.007307,bottom,0
25.106,-0.017125,0.016592,-0.023077,0.009164,bottom,0
25.126,-0.002648,0.001283,0.020818,0.007588,bottom,0
25.146,0.002229,-0.017249,-0.019190,0.002620,bottom,0
25.165,0.007490,-0.004309,-0.015445,0.001234,bottom,0
25.185,0.026938,0.014410,0.002325,0.003870,bottom,0
25.205,0.023026,-0.008082,0.015036,0.001479,bottom,0
25.225,0.028554,-0.024678,0.016495,-0.003752,bottom,0
25.245,0.041528,-0.015909,0.008110,-0.006183,bottom,0
25.265,0.044332,0.016817,-0.014952,-0.001583,bottom,0
25.285,0.073200,0.011447,-0.007538,0.001023,bottom,0
25.305,0.088158,-0.042844,0.057815,-0.007751,bottom,0
25.325,0.046559,0.010291,0.017286,-0.004142,bottom,0
25.344,0.096108,0.034081,-0.032421,0.003503,bottom,0
25.364,0.143648,0.013891,-0.019315,0.005580,bottom,0
25.384,0.171170,-0.032218,0.100330,-0.001979,bottom,0
25.404,-0.142486,-0.030792,-0.038168,-0.007742,bottom,0
25.424,0.207072,0.061229,-0.054391,0.006052,bottom,0
25.444,0.198353,-0.007679,-0.037984,0.003306,bottom,0
25.463,0.231391,-0.044408,0.033066,-0.006237,bottom,0
25.483,-0.201290,-0.149318,0.097367,-0.034853,bottom,0
25.503,0.182539,0.149194,-0.072230,0.001956,bottom,0
25.523,0.204225,-0.024945,-0.037449,-0.003424,bottom,0
25.543,0.293657,-0.013976,-0.024845,-0.005534,bottom,0
25.563,-0.104024,-0.200352,0.172741,-0.044498,bottom,0
25.583,0.068036,0.137815,-0.038838,-0.008035,bottom,0
25.603,0.267372,0.036907,-0.022765,0.000953,bottom,0
25.623,0.224700,-0.012166,-0.048833,-0.001671,bottom,0
25.643,0.157281,-0.077146,0.088836,-0.016766,bottom,0
25.662,-0.268201,-0.076826,-0.033614,-0.028778,bottom,0
25.682,0.357745,0.079398,-0.129888,-0.007143,bottom,0
25.702,0.215590,0.023190,-0.076085,-0.001076,bottom,0
25.722,0.047080,0.034547,0.075101,0.006049,bottom,0
25.742,-0.364724,-0.242604,-0.018896,-0.043682,bottom,0
25.762,0.328117,0.130262,-0.168444,-0.008893,bottom,0
25.782,0.087937,0.144915,0.005458,0.021869,bottom,0
25.802,-0.041735,0.077560,0.127945,0.033007,bottom,0
25.821,-0.512982,-0.281142,-0.067589,-0.029823,bottom,0
25.841,0.170789,0.136682,-0.195713,0.003478,bottom,0
25.861,0.001194,0.114504,0.042672,0.025683,bottom,0
25.881,-0.225195,0.029089,0.154199,0.026365,bottom,0
25.902,-0.236572,-0.202944,0.070688,-0.019497,bottom,0
25.921,-0.067149,-0.016639,-0.150850,-0.018926,bottom,0
25.940,0.048198,0.052273,-0.088768,-0.004686,bottom,0
25.960,-0.064335,0.085391,0.113072,0.013329,bottom,0
25.980,-0.151419,-0.131004,0.023396,-0.015537,bottom,0
26.000,0.026385,0.045020,0.004616,-0.003426,bottom,0
26.020,0.129142,0.085037,-0.036236,0.014267,bottom,0
26.040,-0.068447,0.104665,0.182936,0.032346,bottom,0
26.060,-0.148229,-0.140450,0.019094,-0.002213,bottom,0
26.079,0.024222,0.009597,-0.147063,0.000149,bottom,0
26.100,0.047361,0.074732,-0.024165,0.015066,bottom,0
26.119,-0.143039,0.069099,0.105159,0.025872,bottom,0
26.139,-0.098792,-0.048894,-0.017308,0.010919,bottom,0
26.159,-0.105433,-0.014937,-0.052862,0.005748,bottom,0
26.179,-0.070324,0.012269,-0.027576,0.007052,bottom,0
26.199,-0.182823,0.032359,0.112449,0.012114,bottom,0
26.219,-0.132742,-0.099451,-0.143795,-0.010199,bottom,0
26.239,-0.134929,-0.056620,-0.114629,-0.019483,bottom,0
26.258,-0.083908,0.071185,0.019972,-0.001350,bottom,0
26.278,-0.161622,-0.035122,0.020107,-0.008104,bottom,0
26.298,-0.139938,-0.035792,-0.007313,-0.013642,bottom,0
26.318,-0.120597,-0.046971,-0.038477,-0.020308,bottom,0
26.338,0.013525,0.035737,-0.007208,-0.009099,bottom,0
26.358,-0.175468,-0.042073,0.010985,-0.015694,bottom,0
26.378,-0.037562,-0.034353,-0.014441,-0.019426,bottom,0
26.400,-0.109520,-0.019486,-0.036450,-0.019438,bottom,0
26.418,-0.036515,0.026504,0.026139,-0.010249,bottom,0
26.437,-0.075513,-0.031951,-0.008326,-0.014590,bottom,0
26.457,-0.073571,0.002313,-0.021370,-0.011209,bottom,0
26.477,0.008283,-0.004447,-0.038019,-0.009857,bottom,0
26.497,-0.093091,0.017207,0.072020,-0.004444,bottom,0
26.517,-0.064020,-0.028392,0.001773,-0.009234,bottom,0
26.537,-0.063866,0.012495,-0.031912,-0.004888,bottom,0
26.557,-0.013912,-0.005080,-0.087993,-0.004926,bottom,0
26.576,-0.079204,-0.002243,-0.008837,-0.004390,bottom,0
26.596,-0.120278,-0.032066,-0.005731,-0.009925,bottom,0
26.616,-0.146749,-0.015127,-0.055853,-0.010965,bottom,0
26.636,-0.101427,0.019983,-0.060416,-0.004776,bottom,0
26.656,-0.186211,0.004680,-0.034914,-0.002885,bottom,0
26.676,-0.156385,-0.019819,-0.034493,-0.006271,bottom,0
26.696,-0.210606,-0.026690,-0.110185,-0.010355,bottom,0
26.716,-0.167361,-0.013167,-0.100866,-0.010917,bottom,0
26.735,-0.190916,-0.022577,-0.080835,-0.013249,bottom,0
26.755,-0.188818,-0.033907,-0.116696,-0.017381,bottom,0
26.775,-0.152638,0.012807,-0.066449,-0.011343,bottom,0
26.796,-0.176789,-0.052324,-0.068139,-0.019539,bottom,0
26.815,-0.183489,-0.022707,-0.078333,-0.020173,bottom,0
26.835,-0.078435,0.057270,-0.012540,-0.004684,bottom,0
26.855,-0.177451,0.001681,0.024234,-0.003411,bottom,0
26.874,-0.124149,-0.013765,-0.087241,-0.005482,bottom,0
26.896,-0.057614,0.013744,-0.071093,-0.001637,bottom,0
26.914,-0.130567,0.000786,-0.000285,-0.001152,bottom,0
26.934,-0.130798,0.039431,-0.008897,0.006964,bottom,0
26.954,-0.142724,0.064769,-0.056599,0.018525,bottom,0
26.974,-0.063083,0.007644,-0.042069,0.016349,bottom,0
26.995,-0.016659,0.014975,-0.018252,0.016074,bottom,0
27.014,-0.087252,0.032598,0.005247,0.019379,bottom,0
27.033,-0.034734,0.024409,0.056140,0.020385,bottom,0
27.053,0.045811,0.082903,-0.002744,0.032889,bottom,0
27.073,-0.034295,0.066494,-0.029336,0.039610,bottom,0
27.093,0.085824,-0.060093,-0.028337,0.019669,bottom,0
27.113,0.165794,-0.010491,-0.055082,0.013637,bottom,0
27.133,0.054125,0.056997,-0.016078,0.022309,bottom,0
27.153,0.131347,0.007789,-0.085384,0.019405,bottom,0
27.173,0.259988,0.015717,0.008152,0.018667,bottom,0
27.193,0.176309,-0.003462,0.113121,0.014242,bottom,0
27.212,0.250511,0.122313,0.075591,0.035856,bottom,0
27.232,0.245356,-0.043917,0.018583,0.019901,bottom,0
27.252,0.209485,-0.069203,-0.050210,0.002080,bottom,0
27.272,0.253115,-0.017217,0.009338,-0.001779,bottom,0
27.292,0.162250,-0.053890,0.146849,-0.012201,bottom,0
27.312,0.264806,-0.003326,0.018431,-0.010426,bottom,0
27.332,0.173387,-0.121766,-0.031884,-0.032694,bottom,0
27.351,0.174214,-0.093413,0.135337,-0.044838,bottom,0
27.371,0.107028,-0.039724,0.109017,-0.043815,bottom,0
27.391,0.105669,-0.004006,0.105388,-0.035853,bottom,0
27.411,0.105817,-0.068991,0.112759,-0.042481,bottom,0
27.431,0.060164,-0.125542,0.156164,-0.059093,bottom,0
27.451,0.026427,-0.038510,0.056621,-0.054977,bottom,0
27.471,0.078155,-0.030583,0.095062,-0.050098,bottom,0
27.491,0.017394,-0.042070,0.092767,-0.048492,bottom,0
27.510,0.010059,-0.010945,0.007818,-0.040983,bottom,0
27.530,0.046142,0.033877,0.018250,-0.026011,bottom,0
27.550,0.000142,-0.041666,0.057832,-0.029142,bottom,0
27.570,-0.050245,-0.043735,0.015017,-0.032061,bottom,0
27.590,-0.017120,0.021598,-0.072682,-0.021329,bottom,0
27.610,0.003636,0.007706,-0.082152,-0.015522,bottom,0
27.629,-0.022944,-0.027948,0.006577,-0.018007,bottom,0
27.649,-0.030441,-0.042892,0.066899,-0.022984,bottom,0
27.669,-0.005583,0.037279,-0.041320,-0.010932,bottom,0
27.689,0.013394,0.011495,-0.021135,-0.006446,bottom,0
27.709,0.040154,-0.033623,0.030116,-0.011882,bottom,0
27.729,0.020577,-0.053279,0.027445,-0.020161,bottom,0
27.749,0.025661,0.026966,-0.019491,-0.010736,bottom,0
27.768,0.064984,0.011955,-0.060410,-0.006198,bottom,0
27.788,0.042466,-0.051497,0.004636,-0.015257,bottom,0
27.808,-0.003992,-0.068994,0.032933,-0.026005,bottom,0
27.828,0.033097,0.025850,0.002022,-0.015634,bottom,0
27.848,0.006771,0.019924,-0.021707,-0.008522,bottom,0
27.868,0.020406,-0.042747,-0.004786,-0.015367,bottom,0
27.888,0.004166,-0.072711,0.042703,-0.026836,bottom,0
27.908,-0.010600,0.002416,0.035643,-0.020986,bottom,0
27.928,0.026269,0.012860,-0.007034,-0.014216,bottom,0
27.948,0.044680,-0.021845,0.013813,-0.015742,bottom,0
27.967,0.019231,-0.075210,0.076789,-0.027636,bottom,0
27.988,-0.001509,0.012865,0.037869,-0.019536,bottom,0
28.007,0.054187,-0.004436,0.004557,-0.016516,bottom,0
28.027,0.068701,-0.013122,0.011321,-0.015837,bottom,0
28.047,0.093161,-0.055226,0.045439,-0.023715,bottom,0
28.067,-0.023874,-0.030884,0.030574,-0.025149,bottom,0
28.087,0.086414,-0.010871,0.027053,-0.022293,bottom,0
28.107,0.110440,0.019069,0.035490,-0.014021,bottom,0
28.126,0.169535,-0.055853,0.057512,-0.022387,bottom,0
28.146,-0.077223,-0.029621,0.015996,-0.023834,bottom,0
28.166,0.256176,0.022831,0.015806,-0.014501,bottom,0
28.186,0.222134,-0.008477,0.027108,-0.013296,bottom,0
28.208,0.366184,-0.035790,0.099854,-0.017795,bottom,0
28.226,-0.215044,-0.120483,-0.012414,-0.038333,bottom,0
28.246,0.434196,0.148595,-0.064502,-0.000947,bottom,0
28.265,0.343712,-0.039887,-0.009745,-0.008735,bottom,0
28.285,0.343964,-0.009702,0.082817,-0.008928,bottom,0
28.305,-0.239914,-0.029157,0.106752,-0.012974,bottom,0
28.325,0.426722,0.135708,-0.010090,0.016762,bottom,0
28.345,0.300694,0.061856,-0.064818,0.025781,bottom,0
28.365,0.145065,0.089357,0.077265,0.038496,bottom,0
28.385,-0.141206,-0.230727,-0.028397,-0.015348,bottom,0
28.405,0.288391,0.151505,-0.098458,0.018022,bottom,0
28.425,0.226597,0.057129,-0.102204,0.025844,bottom,0
28.444,-0.052823,0.016886,0.036453,0.024052,bottom,0
28.464,-0.195952,-0.140344,-0.084845,-0.008827,bottom,0
28.484,0.216847,0.071672,-0.108974,0.007273,bottom,0
28.504,0.031849,0.032735,-0.032603,0.012365,bottom,0
28.524,-0.186544,-0.056640,0.097540,-0.001436,bottom,0
28.544,-0.237543,-0.139956,-0.005378,-0.029140,bottom,0
28.563,0.022204,0.064188,-0.240210,-0.010474,bottom,0
28.583,-0.027272,-0.018861,-0.112371,-0.012152,bottom,0
28.603,-0.148632,0.040447,0.115074,-0.001632,bottom,0
28.623,-0.302549,-0.111950,0.023152,-0.023696,bottom,0
28.643,-0.066939,-0.012580,-0.143908,-0.021472,bottom,0
28.663,-0.050970,0.062053,-0.043679,-0.004767,bottom,0
28.683,-0.132013,0.011241,-0.020275,-0.001566,bottom,0
28.703,-0.239491,-0.081138,0.078018,-0.017480,bottom,0
28.723,-0.200125,-0.067916,-0.188545,-0.027567,bottom,0
28.742,-0.008826,-0.002185,-0.184980,-0.022491,bottom,0
28.762,-0.255651,0.060408,0.080040,-0.005911,bottom,0
28.782,-0.302660,-0.037089,0.086109,-0.012147,bottom,0
28.802,-0.216673,-0.062807,-0.078026,-0.022279,bottom,0
28.822,-0.120317,0.042387,-0.060416,-0.009346,bottom,0
28.842,-0.211583,0.053527,0.046247,0.003229,bottom,0
28.861,-0.245712,-0.047302,0.014625,-0.006877,bottom,0
28.881,-0.107772,-0.061716,-0.141573,-0.017845,bottom,0
28.902,-0.053881,-0.051966,-0.119866,-0.024669,bottom,0
28.922,-0.019599,0.030939,-0.000094,-0.013548,bottom,0
28.941,-0.059275,-0.028446,0.047042,-0.016527,bottom,0
28.961,-0.085172,0.031188,0.025475,-0.006984,bottom,0
28.981,0.049598,0.017150,0.008098,-0.002157,bottom,0
29.001,-0.033031,0.060177,0.072189,0.010309,bottom,0
29.021,-0.057619,0.005221,0.054081,0.009292,bottom,0
29.040,-0.030910,-0.025659,-0.063314,0.002302,bottom,0
29.060,-0.071751,0.012825,-0.008290,0.004406,bottom,0
29.080,0.013384,0.073514,0.050659,0.018228,bottom,0
29.100,-0.110837,-0.061469,-0.041885,0.002289,bottom,0
29.120,-0.040749,0.030819,-0.011858,0.007995,bottom,0
29.140,0.019331,0.022907,-0.039238,0.010977,bottom,0
29.160,-0.068217,0.047239,0.038912,0.018229,bottom,0
29.180,-0.067311,-0.049446,-0.023252,0.004694,bottom,0
29.200,-0.034954,0.014206,-0.034451,0.006597,bottom,0
29.219,-0.011599,0.049389,0.006355,0.015155,bottom,0
29.239,-0.087831,-0.034005,0.021097,0.005323,bottom,0
29.259,-0.125067,0.007405,0.023848,0.005740,bottom,0
29.279,-0.109525,-0.022755,-0.023932,0.000041,bottom,0
29.300,-0.074909,0.057569,0.039222,0.011546,bottom,0
29.319,-0.174865,-0.046756,0.009906,-0.000114,bottom,0
29.338,-0.140814,-0.005034,-0.040662,-0.001098,bottom,0
29.358,-0.084907,-0.028077,-0.048229,-0.006494,bottom,0
29.378,-0.110070,-0.000968,0.000070,-0.005389,bottom,0
29.398,-0.126497,0.000592,-0.006291,-0.004192,bottom,0
29.418,-0.075082,-0.011433,-0.066479,-0.005641,bottom,0
29.438,-0.053674,0.004287,-0.081905,-0.003655,bottom,0
29.458,-0.049957,0.039289,-0.000432,0.004934,bottom,0
29.478,-0.085582,-0.013945,-0.044954,0.001158,bottom,0
29.498,-0.010572,-0.015022,-0.043688,-0.002078,bottom,0
29.517,-0.048162,-0.018347,0.020179,-0.005332,bottom,0
29.537,-0.079661,0.054987,0.070045,0.006732,bottom,0
29.557,-0.061032,-0.021759,-0.014260,0.001034,bottom,0
29.577,-0.070730,-0.049655,-0.045239,-0.009104,bottom,0
29.597,-0.079153,-0.029263,-0.018808,-0.013136,bottom,0
29.617,-0.094913,-0.001920,-0.030455,-0.010893,bottom,0
29.637,-0.106762,-0.016772,-0.087456,-0.012068,bottom,0
29.656,-0.049594,-0.049834,-0.083847,-0.019622,bottom,0
29.676,-0.059026,-0.051401,-0.022103,-0.025977,bottom,0
29.696,-0.101589,0.000726,0.007290,-0.020637,bottom,0
29.716,-0.079256,0.035559,-0.033355,-0.009397,bottom,0
29.736,-0.018410,0.040060,-0.015443,0.000494,bottom,0
29.756,-0.037757,-0.008086,0.003034,-0.001222,bottom,0
29.776,-0.014741,0.031022,0.008166,0.005227,bottom,0
29.796,0.010639,0.048846,-0.007613,0.013951,bottom,0
29.815,0.009084,0.042853,-0.058651,0.019731,bottom,0
29.835,-0.012709,-0.010313,-0.065495,0.013722,bottom,0
29.855,0.035715,0.062413,-0.018105,0.023460,bottom,0
29.875,0.056851,0.073380,-0.023856,0.033444,bottom,0
29.897,0.068425,0.020557,0.015762,0.030867,bottom,0
29.915,0.086496,0.005403,-0.001544,0.025774,bottom,0
29.934,0.115928,0.044531,-0.004452,0.029525,bottom,0
29.954,0.094432,0.041129,-0.018222,0.031846,bottom,0
29.974,0.075810,-0.011948,0.009190,0.023087,bottom,0
29.996,0.198156,-0.044021,0.004609,0.009666,bottom,0
30.014,0.128028,0.001416,-0.001628,0.008016,bottom,0
30.034,0.106250,-0.033080,0.035549,-0.000203,bottom,0
30.054,0.114215,0.072897,-0.054069,0.014417,bottom,0
30.074,0.163753,-0.083567,0.028926,-0.005180,bottom,0
30.094,0.067908,-0.066288,0.011194,-0.017402,bottom,0
30.113,0.109757,-0.092337,-0.102815,-0.032389,bottom,0
30.133,0.161280,-0.061967,-0.055215,-0.038304,bottom,0
30.153,0.087104,-0.096080,0.079343,-0.049859,bottom,0
30.173,0.097767,-0.039543,-0.040035,-0.047796,bottom,0
30.193,0.123583,-0.075712,0.025294,-0.053379,bottom,0
30.213,0.121686,-0.085694,0.114881,-0.059842,bottom,0
30.233,0.094151,-0.041356,0.080454,-0.056145,bottom,0
30.252,0.056788,-0.043195,0.070327,-0.053555,bottom,0
30.272,0.078829,0.029874,0.028096,-0.036869,bottom,0
30.293,0.067433,-0.054099,0.120302,-0.040315,bottom,0
30.312,0.037979,-0.096463,0.091311,-0.051545,bottom,0
30.332,0.016814,0.003605,0.044630,-0.040515,bottom,0
30.352,0.006135,0.070844,0.040976,-0.018243,bottom,0
30.372,-0.028818,-0.037545,0.026295,-0.022103,bottom,0
30.392,-0.026132,-0.018412,-0.033811,-0.021365,bottom,0
30.412,-0.008774,-0.027126,-0.050002,-0.022517,bottom,0
30.431,-0.032756,-0.017145,0.035602,-0.021443,bottom,0
30.451,-0.039564,-0.030672,0.064620,-0.023289,bottom,0
30.471,-0.001361,0.022201,0.069466,-0.014191,bottom,0
30.491,-0.021761,0.055670,0.088179,-0.000219,bottom,0
30.511,0.016151,0.009146,0.055062,0.001654,bottom,0
30.531,-0.010159,-0.048934,0.014454,-0.008463,bottom,0
30.551,0.016395,-0.014674,0.009635,-0.009705,bottom,0
30.571,0.032527,0.042174,0.019302,0.000670,bottom,0
30.591,0.026244,0.030010,0.034516,0.006538,bottom,0
30.610,0.004586,-0.034293,-0.008008,-0.001628,bottom,0
30.630,0.020848,-0.024685,-0.057666,-0.006239,bottom,0
30.650,0.016473,0.018137,0.002694,-0.001364,bottom,0
30.670,0.013024,0.019211,0.016301,0.002751,bottom,0
30.690,0.006878,-0.019205,0.019969,-0.001640,bottom,0
30.710,0.001809,-0.004371,-0.021789,-0.002186,bottom,0
30.730,0.011514,0.020389,-0.021325,0.002329,bottom,0
30.749,0.020006,-0.012971,-0.014806,-0.000731,bottom,0
30.769,0.013768,-0.046125,0.010698,-0.009810,bottom,0
30.789,-0.010118,0.013873,-0.010390,-0.005073,bottom,0
30.809,0.009493,0.024472,-0.003558,0.000836,bottom,0
30.829,0.014777,-0.034330,0.013929,-0.006197,bottom,0
30.849,0.016986,-0.052935,0.015186,-0.015545,bottom,0
